scenario_name,variant,security_target_bits,soundness_assumption,legacy_bound_cu,total_explicit_query_count,round_query_counts,arithmetic_kernel_id,extension_kernel_id,lift_policy,whir_fold_mode,stage,repetition,proof_bytes,upload_chunk_size,upload_chunks,heap_frame_bytes_requested,heap_pages_32k,actual_cu,elapsed_ns,sha_calls,sha_bytes,merkle_levels,m31_mul_ops,cm31_mul_ops,qm31_mul_ops,field_mul_projection,extension_mul_projection,field_inv_projection,predicted_cu,predicted_component_cu,predicted_core_cu,predicted_transport_cu,abs_error_cu,rel_error
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,verify_sbf,0,15468,640,25,32768,1,593469,,471,26868,354,4541,521,78,5789,638,78,20253799.999274567,20247352.475644376,20229994.347212702,17358.128431672918,19627896.999274567,31.35932724283885
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,total_sbf,0,15468,640,25,32768,1,625903,,471,26868,354,4541,521,78,5789,638,78,20253799.999274567,20247352.475644376,20229994.347212702,17358.128431672918,19627896.999274567,31.35932724283885
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,verify_sbf,1,15468,640,25,32768,1,593469,,471,26868,354,4541,521,78,5789,638,78,20253799.999274567,20247352.475644376,20229994.347212702,17358.128431672918,19627896.999274567,31.35932724283885
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,total_sbf,1,15468,640,25,32768,1,625903,,471,26868,354,4541,521,78,5789,638,78,20253799.999274567,20247352.475644376,20229994.347212702,17358.128431672918,19627896.999274567,31.35932724283885
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,verify_sbf,2,15468,640,25,32768,1,593469,,471,26868,354,4541,521,78,5789,638,78,20253799.999274567,20247352.475644376,20229994.347212702,17358.128431672918,19627896.999274567,31.35932724283885
whir_t128_capacity_full,reference_karatsuba_eager,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,eager_qm31,raw_fibers,total_sbf,2,15468,640,25,32768,1,625903,,471,26868,354,4541,521,78,5789,638,78,20253799.999274567,20247352.475644376,20229994.347212702,17358.128431672918,19627896.999274567,31.35932724283885
whir_t128_capacity_full,reference_karatsuba_late,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,host_verify,0,15468,640,25,32768,1,,2724708,471,26868,354,4268,404,39,5516,521,78,,,,,,
whir_t128_capacity_full,reference_karatsuba_late,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,upload_total,0,15468,640,25,0,0,32434,,25,16268,0,0,0,0,5516,521,78,,,,,,
whir_t128_capacity_full,reference_karatsuba_late,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,verify_sbf,0,15468,640,25,32768,1,567168,,471,26868,354,4268,404,39,5516,521,78,19712079.756333183,19705770.956569128,19688412.828137454,17358.128431672918,19112477.756333183,31.875273525327106
whir_t128_capacity_full,reference_karatsuba_late,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,total_sbf,0,15468,640,25,32768,1,599602,,471,26868,354,4268,404,39,5516,521,78,19712079.756333183,19705770.956569128,19688412.828137454,17358.128431672918,19112477.756333183,31.875273525327106
whir_t128_capacity_full,reference_karatsuba_late,128.0,whir_capacity_full,5312340.073934028,39,25|14,reference_canonical,karatsuba,late_lift_qm31,raw_fibers,verify_sbf,1,15468,640,25,32768,1,567168,,471,26868,354,4268,404,39,5516,521,78,19712079.756333183,19705770.956569128,19688412.828137454,17358.128431672918,19112477.756333183,31.875273525327106
